"pre","post","ACD_avg","ACD_max","ACD_sum","FOUT_avg","FOUT_max","FOUT_sum","MLOC_avg","MLOC_max","MLOC_sum","NBD_avg","NBD_max","NBD_sum","NOCU","NOF_avg","NOF_max","NOF_sum","NOI_avg","NOI_max","NOI_sum","NOM_avg","NOM_max","NOM_sum","NOT_avg","NOT_max","NOT_sum","NSF_avg","NSF_max","NSF_sum","NSM_avg","NSM_max","NSM_sum","PAR_avg","PAR_max","PAR_sum","TLOC_avg","TLOC_max","TLOC_sum","VG_avg","VG_max","VG_sum"
5,"1",1.09090909090909,3,12,6.88524590163934,28,420,10.3606557377049,44,632,2.13114754098361,7,130,11,1.75,6,21,0,0,0,5,17,60,1,1,11,0.5,3,6,0.0833333333333333,1,1,0.655737704918033,3,40,90.8181818181818,270,999,2.78688524590164,13,170
0,"1",0.2,1,1,2.21951219512195,57,91,3.73170731707317,78,153,1.21951219512195,3,50,5,2.2,5,11,0,0,0,8,16,40,1,1,5,0.4,2,2,0.2,1,1,0.536585365853659,2,22,56.4,170,282,1.53658536585366,14,63
0,"0",1,17,20,8.33198380566802,104,2058,11.5344129554656,168,2849,1.74089068825911,7,430,20,1.65,9,33,0,0,0,10.65,32,213,1,1,20,0.7,14,14,1.7,18,34,0.97165991902834,5,240,175.1,796,3502,2.8502024291498,16,704
0,"0",0,0,0,1.87605633802817,35,666,4.32112676056338,73,1534,1.03098591549296,6,366,44,1.3,16,65,0.5,1,22,6.66,85,333,0.5,1,22,0.22,4,11,0.44,15,22,1.10140845070423,8,391,53.1818181818182,665,2340,1.8,33,639
0,"0",0,0,0,3.7012987012987,21,285,6.46753246753247,31,498,1.68831168831169,5,130,6,3.22222222222222,11,29,0.166666666666667,1,1,7.66666666666667,23,69,0.833333333333333,1,5,0.222222222222222,1,2,0.888888888888889,4,8,0.948051948051948,4,73,120.5,316,723,2.57142857142857,11,198
0,"0",0.0833333333333333,1,1,4.1484375,35,531,7.59375,53,972,1.5625,4,200,12,2.42857142857143,12,34,0.0833333333333333,1,1,9.07142857142857,36,127,0.916666666666667,1,11,0.571428571428571,4,8,0,0,0,1.21875,7,156,113.583333333333,501,1363,2.859375,15,366
0,"0",0.333333333333333,3,3,2.08571428571429,19,219,3.58095238095238,34,376,1.3047619047619,5,137,9,2.2,10,22,0.555555555555556,1,5,10.5,38,105,0.444444444444444,1,4,0.1,1,1,0,0,0,0.866666666666667,3,91,71.7777777777778,386,646,1.47619047619048,8,155
0,"0",0,0,0,1.64864864864865,25,183,3.46846846846847,52,385,1.07207207207207,3,119,12,1.4,5,28,0,0,0,5.3,15,106,1,1,12,0.6,6,12,0.25,3,5,0.918918918918919,4,102,55.8333333333333,135,670,1.33333333333333,11,148
0,"0",0,0,0,1.7156862745098,22,525,3.31699346405229,24,1015,1.2843137254902,4,393,22,1.64,6,41,0.0454545454545455,1,1,11.72,54,293,0.954545454545455,1,21,0.32,6,8,0.52,7,13,0.964052287581699,5,295,81.8181818181818,367,1800,1.51960784313725,6,465
43,"1",2.41538461538462,26,157,6.31285714285714,155,4419,9.99142857142857,268,6994,1.74571428571429,7,1222,65,5.29761904761905,105,445,0.0461538461538462,1,3,7.36904761904762,24,619,0.953846153846154,1,62,2.20238095238095,98,185,0.666666666666667,18,56,1.01714285714286,8,712,158.384615384615,714,10295,2.37428571428571,29,1662
18,"1",0.975,5,39,4.22169811320755,29,895,7.86792452830189,57,1668,1.90094339622642,7,403,40,0.409090909090909,4,18,0,0,0,4.61363636363636,26,203,1,1,40,0.0909090909090909,3,4,0.181818181818182,2,8,0.683962264150943,4,145,68.25,399,2730,2.34905660377358,21,498
7,"1",0.333333333333333,1,1,5.48275862068965,32,159,8.24137931034483,38,239,1.82758620689655,4,53,3,4.4,12,22,0,0,0,5.8,15,29,1,1,3,1.4,6,7,0,0,0,0.827586206896552,3,24,121.666666666667,248,365,2.51724137931034,10,73
0,"1",1.5,7,9,3.18,36,159,5.96,57,298,1.56,4,78,6,2.85714285714286,5,20,0,0,0,7.14285714285714,13,50,1,1,6,1.14285714285714,6,8,0,0,0,0.94,4,47,88.8333333333333,128,533,2.04,11,102
2,"0",0.153846153846154,2,4,1.56571428571429,23,274,3.6,30,630,1.33714285714286,6,234,26,1.15384615384615,5,30,0,0,0,6.69230769230769,13,174,1,1,26,0.346153846153846,6,9,0.0384615384615385,1,1,1.01714285714286,3,178,52.9230769230769,135,1376,1.76571428571429,12,309
27,"1",0.464285714285714,3,13,4.6304347826087,52,1278,6.8695652173913,91,1896,1.68840579710145,8,466,28,1.5625,5,50,0.0357142857142857,1,1,8.4375,22,270,0.964285714285714,1,27,0.03125,1,1,0.1875,2,6,1.46014492753623,7,403,104.857142857143,346,2936,2.05434782608696,14,567
7,"1",1.77272727272727,9,39,5.58974358974359,72,1526,8.44688644688645,99,2306,1.82783882783883,8,499,22,3.44,17,86,0,0,0,10.48,51,262,1,1,22,1.44,19,36,0.24,4,6,1.03296703296703,8,282,154.681818181818,612,3403,2.3956043956044,25,654
33,"1",0.612903225806452,7,19,4.18359375,35,1071,6.82421875,64,1747,1.71484375,6,439,31,0.9,7,36,0,0,0,6.325,27,253,1,1,31,0.825,9,33,0.05,1,2,1.09375,5,280,91.1290322580645,514,2825,2.20703125,19,565
0,"0",0,0,0,1,2,2,4,6,8,2,3,4,1,1,1,1,0,0,0,2,2,2,1,1,1,0,0,0,0,0,0,4.5,8,9,20,20,20,2,3,4
18,"1",3.03703703703704,9,82,6.28267477203647,70,2067,10.0121580547112,104,3294,1.83890577507599,8,605,27,5.81818181818182,17,192,0.037037037037037,1,1,9.66666666666667,28,319,0.962962962962963,1,26,0.727272727272727,7,24,0.303030303030303,5,10,0.884498480243161,6,291,178.148148148148,441,4810,2.42249240121581,19,797
4,"0",0,0,0,2.32,20,174,3.96,28,297,1.21333333333333,5,91,4,1.33333333333333,4,12,0,0,0,5.66666666666667,15,51,1,1,4,2.33333333333333,17,21,2.66666666666667,23,24,0.6,4,45,129.5,411,518,1.61333333333333,9,121
1,"1",0.2,2,2,0.755555555555556,6,34,2.86666666666667,14,129,0.8,3,36,10,0.9,4,9,0.3,1,3,3.9,9,39,0.7,1,7,2.7,13,27,0.4,2,4,1,4,45,27.5,72,275,1.13333333333333,6,51
0,"1",0.148148148148148,2,4,2.35036496350365,23,322,5.23357664233577,69,717,1.35766423357664,5,186,27,1.42857142857143,4,40,0,0,0,3.64285714285714,10,102,1,1,27,1.67857142857143,15,47,0.857142857142857,11,24,1.09489051094891,4,150,46.5925925925926,154,1258,2.07299270072993,19,284
20,"1",0.432432432432432,8,16,2.81377551020408,71,1103,4.56887755102041,91,1791,1.14795918367347,8,450,37,1.53846153846154,22,60,0.513513513513513,1,19,8.97435897435897,54,350,0.486486486486487,1,18,2.8974358974359,21,113,1.05128205128205,10,41,0.971938775510204,6,381,83.054054054054,705,3073,1.50510204081633,15,590
9,"1",0.125,3,7,3.36645962732919,70,1084,5.45962732919255,108,1758,1.48757763975155,6,479,56,0.646153846153846,14,42,0,0,0,4.61538461538461,57,300,1,1,56,1.46153846153846,41,95,0.338461538461538,4,22,1.63975155279503,7,528,56.7678571428571,443,3179,2.1304347826087,31,686
3,"1",0,0,0,3.90361445783133,53,324,7.68674698795181,108,638,1.51807228915663,8,126,19,1.95238095238095,12,41,0.263157894736842,1,5,3.9047619047619,9,82,0.736842105263158,1,14,1.71428571428571,11,36,0.0476190476190476,1,1,1.87951807228916,7,156,60.6315789473684,192,1152,2.63855421686747,32,219
8,"1",0,0,0,3.90833333333333,35,469,7.1,73,852,1.70833333333333,7,205,10,2.63636363636364,10,29,0,0,0,9.09090909090909,49,100,1,1,10,3.63636363636364,26,40,1.81818181818182,14,20,0.833333333333333,9,100,131.6,770,1316,2.625,13,315
19,"1",0.894736842105263,4,17,4.82809224318658,85,2303,7.61844863731656,145,3634,1.84696016771488,7,881,19,2.3,10,46,0,0,0,22.05,79,441,1,1,19,1.6,9,32,1.8,14,36,1.21383647798742,7,579,267,1235,5073,2.56184486373166,38,1222
11,"1",0.0833333333333333,1,1,3.34444444444444,25,602,5.92222222222222,57,1066,1.69444444444444,8,305,12,2.28571428571429,9,32,0,0,0,10.8571428571429,31,152,1,1,12,1.85714285714286,15,26,1.85714285714286,25,26,0.994444444444444,4,179,137.166666666667,523,1646,2.37777777777778,18,428
15,"1",1.42857142857143,6,20,6.20689655172414,38,900,10.9172413793103,57,1583,2.31724137931035,7,336,14,1.35294117647059,8,23,0,0,0,4.82352941176471,13,82,1,1,14,1.52941176470588,15,26,3.70588235294118,25,63,1.52413793103448,5,221,155.357142857143,459,2175,3.50344827586207,23,508
1,"0",0,0,0,1.71428571428571,8,24,4.28571428571429,26,60,0.714285714285714,2,10,2,0,0,0,0.5,1,1,7,8,14,0.5,1,1,0,0,0,0,0,0,1.64285714285714,3,23,54.5,93,109,1.5,8,21
0,"0",0.125,2,3,2.01224489795918,23,493,4.82857142857143,62,1183,1.11836734693878,6,274,24,2.57692307692308,8,67,0.166666666666667,1,4,8.88461538461539,32,231,0.833333333333333,1,20,0.846153846153846,5,22,0.538461538461538,11,14,0.959183673469388,6,235,67.0833333333333,351,1610,1.51020408163265,16,370
0,"0",0,0,0,2.31168831168831,31,178,4.25974025974026,47,328,1.02597402597403,8,79,25,0.923076923076923,4,24,0.08,1,2,2.76923076923077,11,72,0.92,1,23,0.346153846153846,8,9,0.192307692307692,4,5,1.12987012987013,6,87,24.8,159,620,1.36363636363636,11,105
0,"0",0.0625,1,1,2.67153284671533,33,366,5.08029197080292,55,696,1.42335766423358,5,195,16,1.04347826086957,5,24,0,0,0,4.1304347826087,24,95,1.125,3,18,0.521739130434783,3,12,1.82608695652174,8,42,0.875912408759124,4,120,71.8125,256,1149,2.04379562043796,12,280
3,"0",0,0,0,0.736842105263158,2,14,6.68421052631579,55,127,1.15789473684211,2,22,3,1.33333333333333,2,4,0,0,0,4,6,12,1,1,3,112.666666666667,338,338,2.33333333333333,7,7,0.842105263157895,3,16,177.666666666667,471,533,5.15789473684211,40,98
4,"0",0.2,2,3,4.78571428571429,41,938,11.3010204081633,170,2215,1.47959183673469,5,290,15,2.53333333333333,8,38,0.2,1,3,9.86666666666667,50,148,0.8,1,12,7.66666666666667,52,115,3.2,34,48,1.53061224489796,8,300,191.866666666667,1309,2878,4.12755102040816,36,809
11,"1",6.75,11,27,10.0588235294118,43,171,21.9411764705882,99,373,2.11764705882353,5,36,4,0,0,0,0,0,0,0,0,0,1,1,4,3.5,5,14,4.25,5,17,0.882352941176471,2,15,122.75,182,491,4.41176470588235,11,75
27,"1",2.08823529411765,15,71,6.22779043280182,110,2734,12.3872437357631,258,5438,1.46469248291572,8,643,34,4.41176470588235,27,150,0.205882352941176,1,7,12.4117647058824,74,422,0.794117647058823,1,27,3.32352941176471,48,113,0.5,12,17,1.47380410022779,10,647,198.705882352941,1305,6756,3.65148063781321,53,1603
48,"1",1.26530612244898,13,62,4.64300626304802,66,4448,11.8131524008351,250,11317,1.74008350730689,6,1667,49,6.58181818181818,59,362,0.183673469387755,1,9,17.1272727272727,232,942,0.816326530612245,1,40,2.29090909090909,36,126,0.290909090909091,2,16,1.04279749478079,11,999,282.040816326531,4384,13820,3.88935281837161,81,3726
12,"1",0.455696202531646,4,36,3.55172413793103,29,2060,10.001724137931,104,5801,1.6,7,928,79,2.64556962025316,14,209,0.0253164556962025,1,2,6.58227848101266,22,520,0.974683544303797,1,77,2.0126582278481,27,159,0.759493670886076,6,60,1.16551724137931,10,676,99.0253164556962,608,7823,3.43620689655172,20,1993
1,"0",0,0,0,0.25,5,20,1.35,11,108,0.6125,1,49,42,0.714285714285714,8,30,0.404761904761905,1,17,1.9047619047619,5,80,0.595238095238095,1,25,0,0,0,0,0,0,0.8875,1,71,10.1904761904762,36,428,0.6375,2,51
40,"1",0.0142857142857143,1,1,5.07215743440233,120,6959,14.4300291545189,437,19798,1.6530612244898,10,2268,70,6.05333333333333,30,454,0.0285714285714286,1,2,17.1466666666667,71,1286,0.971428571428571,1,68,0.706666666666667,11,53,1.14666666666667,17,86,1.62390670553936,30,2228,337.428571428571,2611,23620,5.15524781341108,150,7073
3,"0",0,0,0,2.44347826086957,46,281,7.02608695652174,94,808,1.39130434782609,6,160,24,0.25,5,6,0.25,1,6,0.333333333333333,4,8,0.75,1,18,4.20833333333333,36,101,4.45833333333333,19,107,1.4695652173913,7,169,53.1666666666667,380,1276,3.32173913043478,47,382
1,"0",0,0,0,0,0,0,0,0,0,0,0,0,13,7.76923076923077,23,101,0,0,0,0,0,0,1,1,13,4.61538461538461,57,60,4.61538461538461,60,60,1.83333333333333,7,110,20.3846153846154,125,265,0,0,0
10,"1",0,0,0,0,0,0,0,0,0,0,0,0,39,7.20512820512821,23,281,0,0,0,0,0,0,1,1,39,17.5384615384615,646,684,19.1538461538462,747,747,2.59036144578313,11,1935,47,1400,1833,0,0,0
1,"1",0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,7,7,0,0,0,0,0,0,1,1,2,2.5,4,5,7.5,15,15,1.6,8,24,18.5,26,37,0,0,0
22,"1",0,0,0,0.00232558139534884,2,2,0.0162790697674419,8,14,0.00581395348837209,2,5,43,6.18604651162791,24,266,0,0,0,0.0697674418604651,3,3,1,1,43,9.06976744186047,357,390,19.9302325581395,845,857,2.02674418604651,13,1743,38.7674418604651,1218,1667,0.00813953488372093,3,7
4,"1",0,0,0,2.78446115288221,50,1111,13.1027568922306,120,5228,1.89974937343358,7,758,39,3.73170731707317,28,153,0,0,0,9.19512195121951,52,377,1,1,39,4.48780487804878,67,184,0.536585365853659,6,22,0.932330827067669,8,372,172.153846153846,1744,6714,3.76691729323308,31,1503
5,"0",0,0,0,0.0125,6,6,0.0354166666666667,17,17,0.00416666666666667,2,2,39,7.79487179487179,26,304,0,0,0,0,0,0,1,1,39,14.9230769230769,541,582,12.3076923076923,435,480,2.875,12,1380,39.4102564102564,1015,1537,0.00625,3,3
10,"1",0,0,0,1.46416666666667,7,1757,1.62166666666667,18,1946,0.869166666666667,3,1043,67,0.119402985074627,4,8,0,0,0,12.9701492537313,84,869,1,1,67,5.49253731343284,46,368,4.94029850746269,167,331,1.76333333333333,17,2116,73.0298507462687,915,4893,1.0125,6,1215
5,"0",0,0,0,1.00728155339806,16,415,2.14077669902913,44,882,0.796116504854369,4,328,53,3.13207547169811,30,166,0,0,0,4.28301886792453,83,227,1,1,53,4.79245283018868,232,254,3.49056603773585,104,185,2.06067961165049,11,849,43.9622641509434,923,2330,1.03883495145631,16,428
1,"0",0,0,0,0,0,0,0,0,0,0,0,0,32,7.71875,23,247,0,0,0,0,0,0,1,1,32,15.90625,477,509,8.90625,285,285,2.24210526315789,12,639,36.53125,797,1169,0,0,0
13,"1",0,0,0,0.346153846153846,3,243,0.668091168091168,13,469,0.249287749287749,3,175,101,6.81188118811881,20,688,0,0,0,0.0891089108910891,8,9,1,1,101,13.4158415841584,1254,1355,6.86138613861386,693,693,3.00854700854701,14,2112,36.7623762376238,2544,3713,0.497150997150997,10,349
1,"0",0,0,0,3.9047619047619,26,246,15.9206349206349,162,1003,2,10,126,8,7.25,12,58,0,0,0,7.875,16,63,1,1,8,2.125,17,17,0,0,0,1.76190476190476,7,111,156.125,487,1249,5.25396825396825,40,331
0,"1",1.14285714285714,6,16,4.96860986547085,55,1108,11.4260089686099,86,2548,1.87892376681614,8,419,14,6.92857142857143,26,97,0.0714285714285714,1,1,15.2142857142857,63,213,0.928571428571429,1,13,14,186,196,0.714285714285714,6,10,1.09865470852018,8,245,240.714285714286,946,3370,3.75784753363229,26,838
1,"1",0,0,0,2.20118343195266,36,372,5.32544378698225,89,900,1.31952662721893,7,223,11,3.63636363636364,10,40,0,0,0,13.4545454545455,20,148,1,1,11,1.09090909090909,5,12,1.90909090909091,7,21,0.579881656804734,4,98,123.454545454545,330,1358,2.0414201183432,23,345
3,"1",0.2,1,1,6.51111111111111,26,586,13.9555555555556,55,1256,2.22222222222222,6,200,5,4.2,6,21,0,0,0,7.2,8,36,1,1,5,2.8,9,14,10.8,23,54,0.6,2,54,303.2,604,1516,4.48888888888889,17,404
175,"1",0.0728155339805825,2,15,3.80157021653793,74,30021,8.87691528428517,283,70101,1.58034696720274,11,12480,206,5.07766990291262,76,1046,0.00485436893203883,1,1,37.2427184466019,235,7672,0.995145631067961,1,205,1.9368932038835,53,399,1.06796116504854,16,220,1.01709509940484,8,8032,433.849514563107,2278,89373,3.4152209699886,81,26970
0,"0",0,0,0,3.02054794520548,34,441,4.62328767123288,65,675,1.26712328767123,5,185,16,2.45454545454545,13,54,0.1875,1,3,6.5,37,143,0.8125,1,13,0.636363636363636,6,14,0.136363636363636,2,3,0.815068493150685,5,119,68.75,262,1100,1.93150684931507,14,282
38,"1",0.166666666666667,4,4,5.5366568914956,51,1888,8.71847507331378,108,2973,1.67155425219941,7,570,24,2.35483870967742,17,73,0.125,1,3,8.80645161290323,36,273,0.875,1,21,7.38709677419355,62,229,2.19354838709677,36,68,0.87683284457478,5,299,176.083333333333,799,4226,3.06158357771261,35,1044
0,"0",0,0,0,1,3,5,1.2,3,6,1,1,5,3,0.333333333333333,1,1,0,0,0,1.66666666666667,4,5,1,1,3,0,0,0,0,0,0,1,1,5,11,19,33,1,1,5
2,"0",0,0,0,0,0,0,0.0843373493975904,1,7,0.0481927710843374,1,4,11,0,0,0,0.818181818181818,1,9,7.54545454545455,27,83,0.181818181818182,1,2,0.0909090909090909,1,1,0,0,0,0.674698795180723,3,56,13.9090909090909,39,153,0.0481927710843374,1,4
5,"1",0.416666666666667,3,5,2.15104166666667,32,413,4.921875,48,945,1.38020833333333,7,265,12,2.78947368421053,18,53,0.0833333333333333,1,1,9.8421052631579,41,187,0.916666666666667,1,11,0.526315789473684,6,10,0.263157894736842,2,5,0.692708333333333,4,133,126.5,320,1518,2.16145833333333,20,415
0,"0",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,4.5,8,9,0,0,0,0,0,0,0,0,0,0.888888888888889,2,8,8.5,13,17,0,0,0
0,"0",0,0,0,2.6,25,78,3.9,37,117,1.33333333333333,5,40,2,0.5,1,1,0,0,0,4,8,8,1,1,2,16,29,32,11,19,22,1.06666666666667,2,32,120.5,126,241,2.03333333333333,10,61
0,"0",0,0,0,1.19230769230769,4,31,7.80769230769231,23,203,1.96153846153846,4,51,6,2.71428571428571,5,19,0.166666666666667,1,1,3.57142857142857,7,25,0.833333333333333,1,5,0.285714285714286,1,2,0.142857142857143,1,1,1.23076923076923,4,32,49.3333333333333,95,296,2.57692307692308,7,67
15,"1",0.541666666666667,6,26,5.1671270718232,130,3741,11.7983425414365,204,8542,2.22513812154696,11,1611,48,3.21052631578947,17,183,0.0416666666666667,1,2,12.4035087719298,73,707,0.958333333333333,1,46,1.21052631578947,34,69,0.298245614035088,7,17,0.864640883977901,4,626,218.0625,1167,10467,3.90193370165746,42,2825
6,"1",0.375,3,3,5.27118644067797,63,622,10.0593220338983,111,1187,2.21186440677966,7,261,8,2.8,10,28,0,0,0,11.4,34,114,1,1,8,1.7,12,17,0.4,4,4,1.05084745762712,5,124,195,612,1560,3.56779661016949,26,421
0,"0",0,0,0,2.11363636363636,18,93,5.43181818181818,57,239,1.61363636363636,7,71,7,2.75,8,22,0.142857142857143,1,1,5.5,17,44,0.857142857142857,1,6,0.625,3,5,0,0,0,2.40909090909091,9,106,58.5714285714286,116,410,2.06818181818182,15,91
0,"0",0,0,0,1.66666666666667,5,5,2.33333333333333,5,7,1,1,3,1,0,0,0,0,0,0,3,3,3,1,1,1,0,0,0,0,0,0,1,2,3,21,21,21,1.33333333333333,2,4
1,"0",0,0,0,1.66666666666667,5,5,3,7,9,1,1,3,1,0,0,0,0,0,0,3,3,3,1,1,1,0,0,0,0,0,0,1,2,3,25,25,25,1.66666666666667,3,5
0,"1",0,0,0,1.125,4,9,2.5,7,20,1.375,2,11,2,0.5,1,1,0,0,0,4,5,8,1,1,2,0,0,0,0,0,0,0.75,4,6,24,31,48,1.625,3,13
0,"0",0,0,0,3.47727272727273,35,153,11.6136363636364,131,511,1.95454545454545,7,86,3,4.66666666666667,8,14,0,0,0,11,12,33,1,1,3,4.33333333333333,13,13,3.66666666666667,11,11,0.886363636363636,3,39,215.333333333333,506,646,3.59090909090909,38,158
0,"0",0,0,0,5.54545454545455,19,61,13.2727272727273,58,146,2.27272727272727,7,25,1,5,5,5,0,0,0,9,9,9,1,1,1,2,2,2,2,2,2,1.18181818181818,3,13,184,184,184,3.72727272727273,17,41
0,"0",0,0,0,0,0,0,0.769230769230769,5,10,0.461538461538462,1,6,2,2.5,5,5,0.5,1,1,6.5,7,13,0.5,1,1,0,0,0,0,0,0,0.923076923076923,5,12,21,30,42,0.461538461538462,1,6
0,"0",1,1,1,3.75,26,45,3.25,14,39,1.83333333333333,6,22,1,2,2,2,0,0,0,11,11,11,1,1,1,0,0,0,1,1,1,1.91666666666667,3,23,108,108,108,2.16666666666667,11,26
1,"0",0.2,1,1,2.06818181818182,23,182,3.29545454545455,27,290,1.22727272727273,4,108,5,7.2,11,36,0,0,0,14.4,21,72,1,1,5,4.4,17,22,3.2,9,16,0.602272727272727,3,53,112,172,560,1.48863636363636,8,131
0,"0",1.2,6,6,2.89189189189189,23,107,10.1621621621622,54,376,2.21621621621622,5,82,5,2,4,12,0,0,0,4.5,11,27,1,1,5,1.16666666666667,4,7,1.66666666666667,6,10,0.945945945945946,3,35,101,147,505,3.24324324324324,14,120
2,"1",0,0,0,3.59929078014184,40,1015,5.35106382978723,65,1509,1.27304964539007,5,359,24,2.07142857142857,12,58,0.0416666666666667,1,1,9.32142857142857,40,261,0.958333333333333,1,23,0.964285714285714,7,27,0.75,11,21,1,9,282,96.0416666666667,279,2305,2.38652482269504,17,673
2,"1",0,0,0,3.05882352941176,18,104,5.64705882352941,31,192,1.29411764705882,4,44,2,4,10,12,0.5,1,1,11.3333333333333,20,34,0.5,1,1,1,3,3,0,0,0,0.676470588235294,2,23,140.5,267,281,1.88235294117647,8,64
0,"0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5,5,5,0,0,0,0,0,0,0,0,0,1.8,2,9,8,8,8,0,0,0
1,"0",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,4.5,9,9,0,0,0,10,20,20,0,0,0,0,0,0,17.5,23,35,0,0,0
0,"0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,6,6,6,0,0,0
1,"0",0,0,0,0,0,0,0.75,2,6,0.625,1,5,2,0.5,1,1,0.5,1,1,4,5,8,0.5,1,1,0,0,0,0,0,0,2,5,16,14,20,28,0.625,1,5
2,"0",0,0,0,0.908396946564885,17,119,2.18320610687023,57,286,0.297709923664122,3,39,16,0.5,5,8,0.8125,1,13,8.0625,27,129,0.1875,1,3,0.625,7,10,0.125,2,2,0.916030534351145,9,120,30.625,250,490,0.99236641221374,18,130
0,"0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,0,0,0
0,"0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,6,6,6,0,0,0
0,"0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,1,1,2,7,7,7,0,0,0
1,"0",0,0,0,5.125,29,41,15.125,75,121,1.875,5,15,1,3,3,3,0,0,0,7,7,7,1,1,1,0,0,0,1,1,1,0.75,2,6,143,143,143,5,23,40
1,"0",0.0476190476190476,1,1,0.669491525423729,11,79,5.10169491525424,72,602,0.711864406779661,3,84,21,0.75,3,18,0.619047619047619,1,13,4.83333333333333,21,116,0.523809523809524,2,11,3.5,50,84,0.0833333333333333,1,2,0.788135593220339,3,93,44.4285714285714,270,933,1.67796610169492,45,198
0,"0",0,0,0,0,0,0,0.105263157894737,1,2,0,0,0,3,0,0,0,1,1,3,6.33333333333333,9,19,0,0,0,0.333333333333333,1,1,0,0,0,0.526315789473684,2,10,10.6666666666667,14,32,0,0,0
0,"0",0,0,0,2.0625,12,33,12.25,76,196,1.75,6,28,2,1.5,3,3,0.5,1,1,7,9,14,0.5,1,1,0,0,0,1,2,2,0.875,3,14,122,236,244,3.375,18,54
0,"0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,7,7,7,0,0,0,0,0,0,0,0,0,0.857142857142857,2,6,12,12,12,0,0,0
0,"0",0,0,0,0.136363636363636,1,3,0.545454545454545,2,12,0.454545454545455,1,10,4,0.25,1,1,0.75,1,3,5.5,11,22,0.25,1,1,0.5,2,2,0,0,0,2.72727272727273,9,60,25,57,100,0.454545454545455,1,10
0,"0",0,0,0,2.84615384615385,14,74,15.5769230769231,62,405,2.26923076923077,6,59,2,4,10,12,0.5,1,1,8.66666666666667,18,26,0.5,1,1,0.333333333333333,1,1,0,0,0,0.961538461538462,3,25,253,498,506,3.69230769230769,15,96
16,"1",0,0,0,4.93959731543624,39,736,7.94630872483221,59,1184,1.89261744966443,6,282,11,4,18,44,0.181818181818182,1,2,13.2727272727273,80,146,0.818181818181818,1,9,1.72727272727273,18,19,0.272727272727273,2,3,0.778523489932886,5,116,149,1047,1639,2.73825503355705,17,408
5,"0",0,0,0,0.866666666666667,9,26,3.3,16,99,1.5,4,45,6,1.83333333333333,6,11,0.166666666666667,1,1,4.83333333333333,13,29,0.833333333333333,1,5,2.5,12,15,0.166666666666667,1,1,0.6,2,18,36.8333333333333,60,221,1.73333333333333,5,52
8,"1",0,0,0,6.65079365079365,110,838,10.1428571428571,103,1278,2.1031746031746,6,265,8,3.77777777777778,24,34,0,0,0,13.8888888888889,58,125,1,1,8,0.222222222222222,2,2,0.111111111111111,1,1,0.904761904761905,5,114,209.125,1095,1673,3.23015873015873,35,407
2,"1",0,0,0,5.05,38,303,8.2,73,492,1.86666666666667,6,112,7,2.11111111111111,4,19,0,0,0,6.44444444444444,25,58,1,1,7,2.55555555555556,15,23,0.222222222222222,1,2,0.866666666666667,4,52,107.142857142857,367,750,2.56666666666667,14,154
2,"0",0,0,0,0.205882352941176,3,7,0.235294117647059,2,8,0.205882352941176,1,7,8,0,0,0,0.875,1,7,3.625,14,29,0.125,1,1,0.75,4,6,0.625,5,5,0.794117647058823,2,27,10.75,33,86,0.205882352941176,1,7
0,"0",0.6,2,3,3.14285714285714,10,66,7.80952380952381,33,164,1.71428571428571,3,36,5,0.6,1,3,0,0,0,2.6,4,13,1,1,5,0.8,1,4,1.6,6,8,0.761904761904762,2,16,48.2,53,241,2.23809523809524,10,47
0,"0",0,0,0,0,0,0,0.313725490196078,6,16,0.156862745098039,1,8,14,0.857142857142857,5,12,0.928571428571429,1,13,3.64285714285714,9,51,0.0714285714285714,1,1,0.0714285714285714,1,1,0,0,0,0.607843137254902,5,31,10.2142857142857,42,143,0.156862745098039,1,8
0,"0",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,4,4,8,16,0,0,0,1.5,6,6,0,0,0,0.625,2,10,9.75,19,39,0,0,0
0,"0",0,0,0,0,0,0,0,0,0,0,0,0,22,1.81818181818182,12,40,1,1,22,4.81818181818182,14,106,0,0,0,0,0,0,0,0,0,0.518867924528302,2,55,10.7272727272727,24,236,0,0,0
9,"0",0.0238095238095238,1,1,4.7,55,2726,8.21896551724138,76,4767,1.7,7,986,42,2.85454545454545,17,157,0.166666666666667,1,7,8.36363636363636,65,460,0.833333333333333,1,35,3.12727272727273,79,172,2.18181818181818,30,120,1.04310344827586,7,605,159.47619047619,1770,6698,2.98103448275862,27,1729
